Wahl_Abkürzung,gebiet-nr,Stadtteil,Partei,Prozent,Stimmen
LTW23,180,DA-Nord,SPD,13.20754716981132,63
LTW23,190,DA-Nord,SPD,14.38679245283019,61
LTW23,200,DA-Nord,SPD,16.034985422740526,55
LTW23,210,DA-Nord,SPD,12.735849056603774,54
LTW23,220,DA-Nord,SPD,15.618661257606492,77
LTW23,230,DA-Nord,SPD,14.40329218106996,70
LTW23,240,DA-Nord,SPD,22.22222222222222,98
LTW23,250,DA-Nord,SPD,14.055299539170507,61
LTW23,260,DA-Ost,SPD,9.069212410501192,38
LTW23,270,DA-Ost,SPD,15.055467511885896,95
LTW23,280,DA-Ost,SPD,10.141987829614605,50
LTW23,290,DA-Ost,SPD,17.008797653958943,58
LTW23,310,DA-Ost,SPD,15.157894736842106,72
LTW23,320,DA-Ost,SPD,14.152700186219738,76
LTW23,330,DA-Ost,SPD,14.682539682539684,74
LTW23,340,DA-Ost,SPD,12.903225806451612,68
LTW23,350,DA-Ost,SPD,15.810276679841898,80
LTW23,370,DA-Nord,SPD,16.596638655462183,79
LTW23,380,DA-Nord,SPD,15.333333333333332,46
LTW23,390,DA-Nord,SPD,13.394919168591224,58
LTW23,411,Kranichstein,SPD,14.56953642384106,66
LTW23,412,Kranichstein,SPD,19.140625,49
LTW23,413,Kranichstein,SPD,17.322834645669293,44
LTW23,421,Kranichstein,SPD,14.457831325301203,48
LTW23,422,Kranichstein,SPD,13.011152416356877,35
LTW23,431,Arheilgen,SPD,19.060773480662984,69
LTW23,432,Kranichstein,SPD,17.28110599078341,75
LTW23,440,Arheilgen,SPD,18.90909090909091,52
LTW23,450,Arheilgen,SPD,16.666666666666664,78
LTW23,460,Arheilgen,SPD,19.26782273603083,100
LTW23,481,Arheilgen,SPD,14.19068736141907,64
LTW23,482,Arheilgen,SPD,15.478615071283095,76
LTW23,483,Arheilgen,SPD,15.011547344110854,65
LTW23,490,Arheilgen,SPD,19.36936936936937,86
LTW23,500,Arheilgen,SPD,21.709006928406467,94
LTW23,510,Arheilgen,SPD,19.805194805194805,61
LTW23,521,Arheilgen,SPD,16.2534435261708,59
LTW23,522,Arheilgen,SPD,15.976331360946746,54
LTW23,530,Arheilgen,SPD,16.738197424892704,78
LTW23,540,DA-Mitte,SPD,18.28793774319066,47
LTW23,550,DA-Mitte,SPD,18.141592920353983,82
LTW23,560,DA-Mitte,SPD,13.75921375921376,56
LTW23,570,DA-Mitte,SPD,15.418502202643172,70
LTW23,580,DA-Mitte,SPD,18.734793187347933,77
LTW23,600,Bessungen,SPD,11.010558069381599,73
LTW23,610,Bessungen,SPD,12.217194570135746,81
LTW23,620,Bessungen,SPD,12.574850299401197,63
LTW23,630,Bessungen,SPD,12.946428571428573,58
LTW23,640,Bessungen,SPD,12.37721021611002,63
LTW23,650,Bessungen,SPD,12.1301775147929,41
LTW23,660,Bessungen,SPD,11.895161290322582,59
LTW23,680,Bessungen,SPD,20.032840722495894,122
LTW23,690,Bessungen,SPD,15.922330097087379,82
LTW23,710,DA-Mitte,SPD,17.811158798283262,83
LTW23,720,DA-West,SPD,18.852459016393443,69
LTW23,730,DA-West,SPD,16.727272727272727,92
LTW23,750,DA-West,SPD,13.225806451612904,41
LTW23,760,DA-West,SPD,16.835699797160245,83
LTW23,780,DA-West,SPD,14.362657091561939,80
LTW23,790,DA-West,SPD,14.444444444444443,65
LTW23,800,DA-West,SPD,14.285714285714285,59
LTW23,810,DA-West,SPD,8.30670926517572,26
LTW23,820,DA-West,SPD,16.977225672877847,82
LTW23,831,DA-West,SPD,20.710059171597635,70
LTW23,832,DA-West,SPD,14.678899082568808,48
LTW23,840,DA-West,SPD,15.347334410339256,95
LTW23,850,DA-West,SPD,16.331096196868007,73
LTW23,860,Wixhausen,SPD,17.11229946524064,64
LTW23,870,Wixhausen,SPD,19.661016949152543,58
LTW23,880,Wixhausen,SPD,20.37735849056604,108
LTW23,890,Wixhausen,SPD,19.17808219178082,84
LTW23,900,Eberstadt,SPD,14.12151067323481,86
LTW23,910,Eberstadt,SPD,17.59259259259259,57
LTW23,920,Eberstadt,SPD,16.78486997635934,71
LTW23,930,Eberstadt,SPD,16.176470588235293,55
LTW23,940,Eberstadt,SPD,15.227272727272728,67
LTW23,950,Eberstadt,SPD,16.417910447761194,77
LTW23,960,Eberstadt,SPD,11.129848229342327,66
LTW23,970,Eberstadt,SPD,10.48951048951049,45
LTW23,980,Eberstadt,SPD,17.91044776119403,72
LTW23,990,Eberstadt,SPD,14.559386973180077,38
LTW23,1000,Eberstadt,SPD,14.111922141119221,58
LTW23,1010,Eberstadt,SPD,13.894736842105262,66
LTW23,1020,Eberstadt,SPD,12.711864406779661,30
LTW23,1030,Eberstadt,SPD,13.793103448275861,44
LTW23,1040,Eberstadt,SPD,10.22964509394572,49
LTW23,1050,Eberstadt,SPD,10.985915492957748,39
LTW23,91010,,SPD,17.009345794392523,91
LTW23,91011,,SPD,14.918414918414918,64
LTW23,91012,,SPD,13.871635610766045,67
LTW23,91013,,SPD,13.725490196078432,63
LTW23,91014,,SPD,13.450292397660817,69
LTW23,91015,,SPD,18.23204419889503,99
LTW23,91016,,SPD,13.504823151125404,42
LTW23,92020,,SPD,15.437392795883362,90
LTW23,92021,,SPD,13.610586011342155,72
LTW23,92022,,SPD,14.92776886035313,93
LTW23,92023,,SPD,13.279678068410464,66
LTW23,92024,,SPD,13.793103448275861,76
LTW23,92025,,SPD,15.163147792706333,79
LTW23,92026,,SPD,18.505942275042443,109
LTW23,92027,,SPD,12.180451127819548,81
LTW23,92028,,SPD,11.30952380952381,57
LTW23,93030,,SPD,13.071895424836603,80
LTW23,93031,,SPD,12.990196078431374,53
LTW23,93032,,SPD,11.018363939899833,66
LTW23,93033,,SPD,15.249266862170089,52
LTW23,93034,,SPD,17.939609236234457,101
LTW23,93035,,SPD,12.068965517241379,49
LTW23,93036,,SPD,13.436692506459949,52
LTW23,94040,,SPD,15.433403805496829,73
LTW23,94041,,SPD,11.711711711711711,52
LTW23,94042,,SPD,16.80395387149918,102
LTW23,94043,,SPD,16.112084063047284,92
LTW23,94044,,SPD,13.233082706766917,88
LTW23,94045,,SPD,16.87041564792176,69
LTW23,95050,,SPD,16.122840690978887,84
LTW23,95051,,SPD,13.302752293577983,58
LTW23,95052,,SPD,16.60839160839161,95
LTW23,95053,,SPD,20.184899845916796,131
LTW23,95054,,SPD,25.81967213114754,126
LTW23,95055,,SPD,23.798076923076923,99
LTW23,96060,,SPD,20.850202429149796,103
LTW23,96061,,SPD,24.290220820189273,77
LTW23,96062,,SPD,27.405247813411076,94
LTW23,96063,,SPD,19.607843137254903,100
LTW23,96064,,SPD,21.074380165289256,102
LTW23,96065,,SPD,22.31237322515213,110
LTW23,96066,,SPD,22.708333333333332,109
LTW23,97070,,SPD,13.360323886639677,66
LTW23,97071,,SPD,13.333333333333334,62
LTW23,97072,,SPD,15.873015873015872,80
LTW23,97073,,SPD,18.625277161862527,84
LTW23,97074,,SPD,18.235294117647058,93
LTW23,97075,,SPD,15.730337078651685,70
LTW23,97076,,SPD,19.101123595505616,85
LTW23,97077,,SPD,15.203426124197003,71
LTW23,98080,,SPD,24.43280977312391,140
LTW23,98081,,SPD,20.689655172413794,108
LTW23,99090,,SPD,12.222222222222221,55
LTW23,99091,,SPD,15.01766784452297,85
LTW23,99092,,SPD,15.689981096408317,83
EU24,10,DA-Mitte,SPD,8.722741433021806,28
EU24,20,DA-Mitte,SPD,12.977099236641221,34
EU24,30,DA-Mitte,SPD,9.363295880149813,25
EU24,40,DA-Mitte,SPD,11.643835616438356,34
EU24,50,DA-Mitte,SPD,15.286624203821656,48
EU24,60,DA-Nord,SPD,9.367088607594937,37
EU24,90,DA-Nord,SPD,11.132075471698114,59
EU24,100,DA-Nord,SPD,9.966216216216216,59
EU24,120,DA-Nord,SPD,10.550458715596331,23
EU24,130,DA-Nord,SPD,9.515859766277128,57
EU24,140,DA-Nord,SPD,10.4,39
EU24,150,DA-Nord,SPD,10.227272727272728,45
EU24,180,DA-Nord,SPD,10.861423220973784,58
EU24,190,DA-Nord,SPD,13.111111111111112,59
EU24,200,DA-Nord,SPD,12.76595744680851,48
EU24,210,DA-Nord,SPD,12.179487179487179,57
EU24,220,DA-Nord,SPD,9.197651663405088,47
EU24,230,DA-Nord,SPD,12.835249042145595,67
EU24,240,DA-Nord,SPD,19.85940246045694,113
EU24,250,DA-Nord,SPD,14.435146443514643,69
EU24,260,DA-Ost,SPD,13.755458515283841,63
EU24,270,DA-Ost,SPD,14.954682779456194,99
EU24,280,DA-Ost,SPD,9.838998211091235,55
EU24,290,DA-Ost,SPD,12.698412698412698,48
EU24,310,DA-Ost,SPD,16.528925619834713,80
EU24,320,DA-Ost,SPD,12.33108108108108,73
EU24,330,DA-Ost,SPD,11.39240506329114,63
EU24,340,DA-Ost,SPD,13.993174061433447,82
EU24,350,DA-Ost,SPD,15.180265654648956,80
EU24,370,DA-Nord,SPD,17.288801571709232,88
EU24,380,DA-Nord,SPD,11.730205278592376,40
EU24,390,DA-Nord,SPD,12.895927601809957,57
EU24,411,Kranichstein,SPD,9.341825902335456,44
EU24,412,Kranichstein,SPD,12.416107382550337,37
EU24,413,Kranichstein,SPD,19.112627986348123,56
EU24,421,Kranichstein,SPD,15.447154471544716,57
EU24,422,Kranichstein,SPD,11.176470588235295,38
EU24,431,Arheilgen,SPD,11.08433734939759,46
EU24,432,Kranichstein,SPD,18.58407079646018,84
EU24,440,Arheilgen,SPD,15.43859649122807,44
EU24,450,Arheilgen,SPD,14.591439688715955,75
EU24,460,Arheilgen,SPD,22.07792207792208,119
EU24,481,Arheilgen,SPD,15.592515592515593,75
EU24,482,Arheilgen,SPD,13.008130081300814,64
EU24,483,Arheilgen,SPD,17.105263157894736,78
EU24,490,Arheilgen,SPD,19.672131147540984,84
EU24,500,Arheilgen,SPD,20.13422818791946,90
EU24,510,Arheilgen,SPD,19.480519480519483,60
EU24,521,Arheilgen,SPD,16.758241758241756,61
EU24,522,Arheilgen,SPD,18.58407079646018,63
EU24,530,Arheilgen,SPD,17.827868852459016,87
EU24,540,DA-Mitte,SPD,13.377926421404682,40
EU24,550,DA-Mitte,SPD,15.338645418326694,77
EU24,560,DA-Mitte,SPD,10.986547085201794,49
EU24,570,DA-Mitte,SPD,13.034188034188036,61
EU24,580,DA-Mitte,SPD,14.187643020594965,62
EU24,600,Bessungen,SPD,11.994421199442119,86
EU24,610,Bessungen,SPD,12.201963534361852,87
EU24,620,Bessungen,SPD,15.369649805447471,79
EU24,630,Bessungen,SPD,14.46280991735537,70
EU24,640,Bessungen,SPD,12.03883495145631,62
EU24,650,Bessungen,SPD,11.85031185031185,57
EU24,660,Bessungen,SPD,13.539651837524177,70
EU24,680,Bessungen,SPD,14.681892332789559,90
EU24,690,Bessungen,SPD,13.321492007104796,75
EU24,710,DA-Mitte,SPD,15.578947368421053,74
EU24,720,DA-West,SPD,10.48951048951049,45
EU24,730,DA-West,SPD,14.453125,74
EU24,750,DA-West,SPD,15.01416430594901,53
EU24,760,DA-West,SPD,13.894324853228962,71
EU24,780,DA-West,SPD,11.973018549747048,71
EU24,790,DA-West,SPD,12.625250501002002,63
EU24,800,DA-West,SPD,10.87866108786611,52
EU24,810,DA-West,SPD,8.533333333333333,32
EU24,820,DA-West,SPD,21.08559498956159,101
EU24,831,DA-West,SPD,15.772870662460567,50
EU24,832,DA-West,SPD,13.262599469496022,50
EU24,840,DA-West,SPD,18.900343642611684,110
EU24,850,DA-West,SPD,21.651785714285715,97
EU24,860,Wixhausen,SPD,18.46965699208443,70
EU24,870,Wixhausen,SPD,16.72473867595819,48
EU24,880,Wixhausen,SPD,18.939393939393938,100
EU24,890,Wixhausen,SPD,16.30901287553648,76
EU24,900,Eberstadt,SPD,15.54559043348281,104
EU24,910,Eberstadt,SPD,18.849840255591054,59
EU24,920,Eberstadt,SPD,18.80952380952381,79
EU24,930,Eberstadt,SPD,16.997167138810198,60
EU24,940,Eberstadt,SPD,14.874141876430205,65
EU24,950,Eberstadt,SPD,16.862745098039216,86
EU24,960,Eberstadt,SPD,13.239875389408098,85
EU24,970,Eberstadt,SPD,13.744075829383887,58
EU24,980,Eberstadt,SPD,16.458852867830423,66
EU24,990,Eberstadt,SPD,14.736842105263156,42
EU24,1000,Eberstadt,SPD,16.467780429594274,69
EU24,1010,Eberstadt,SPD,14.399999999999999,72
EU24,1020,Eberstadt,SPD,11.705685618729097,35
EU24,1030,Eberstadt,SPD,15.65217391304348,54
EU24,1040,Eberstadt,SPD,10.2880658436214,50
EU24,1050,Eberstadt,SPD,13.623978201634879,50
EU24,91010,,SPD,11.514195583596216,73
EU24,91011,,SPD,11.218568665377177,58
EU24,91012,,SPD,13.250883392226148,75
EU24,91013,,SPD,13.438045375218149,77
EU24,91014,,SPD,12.252252252252251,68
EU24,91015,,SPD,11.6751269035533,69
EU24,91016,,SPD,15.522388059701491,52
EU24,92020,,SPD,11.897590361445783,79
EU24,92021,,SPD,13.220338983050848,78
EU24,92022,,SPD,13.303437967115098,89
EU24,92023,,SPD,11.454545454545455,63
EU24,92024,,SPD,9.902597402597403,61
EU24,92025,,SPD,11.744386873920552,68
EU24,92026,,SPD,15.89825119236884,100
EU24,92027,,SPD,10.231923601637108,75
EU24,92028,,SPD,8.24372759856631,46
EU24,93030,,SPD,11.234177215189874,71
EU24,93031,,SPD,14.928909952606634,63
EU24,93032,,SPD,10.383386581469649,65
EU24,93033,,SPD,16.666666666666664,59
EU24,93034,,SPD,14.285714285714285,94
EU24,93035,,SPD,13.202933985330073,54
EU24,93036,,SPD,16.08040201005025,64
EU24,94040,,SPD,11.690647482014388,65
EU24,94041,,SPD,12.276785714285714,55
EU24,94042,,SPD,13.464447806354011,89
EU24,94043,,SPD,14.97659906396256,96
EU24,94044,,SPD,11.73974540311174,83
EU24,94045,,SPD,14.354066985645932,60
EU24,95050,,SPD,15.909090909090908,91
EU24,95051,,SPD,13.168724279835391,64
EU24,95052,,SPD,17.9080824088748,113
EU24,95053,,SPD,17.38484398216939,117
EU24,95054,,SPD,23.647294589178355,118
EU24,95055,,SPD,19.32367149758454,80
EU24,96060,,SPD,19.91614255765199,95
EU24,96061,,SPD,19.732441471571907,59
EU24,96062,,SPD,22.551928783382788,76
EU24,96063,,SPD,15.922330097087379,82
EU24,96064,,SPD,20.47244094488189,104
EU24,96065,,SPD,20.86021505376344,97
EU24,96066,,SPD,18.143459915611814,86
EU24,97070,,SPD,14.257028112449799,71
EU24,97071,,SPD,15.098039215686274,77
EU24,97072,,SPD,15.12770137524558,77
EU24,97073,,SPD,17.391304347826086,76
EU24,97074,,SPD,17.12707182320442,93
EU24,97075,,SPD,16.035634743875278,72
EU24,97076,,SPD,20.8955223880597,98
EU24,97077,,SPD,18.200836820083683,87
EU24,98080,,SPD,22.759856630824373,127
EU24,98081,,SPD,21.442885771543086,107
EU24,99090,,SPD,12.219959266802444,60
EU24,99091,,SPD,14.054054054054054,78
EU24,99092,,SPD,18.6046511627907,96
BTW25,10,DA-Mitte,SPD,11.409395973154362,51
BTW25,20,DA-Mitte,SPD,14.52513966480447,52
BTW25,30,DA-Mitte,SPD,12.037037037037036,39
BTW25,40,DA-Mitte,SPD,15.902964959568733,59
BTW25,50,DA-Mitte,SPD,18.67321867321867,76
BTW25,60,DA-Nord,SPD,13.218390804597702,69
BTW25,90,DA-Nord,SPD,16.056338028169016,114
BTW25,100,DA-Nord,SPD,14.326241134751774,101
BTW25,120,DA-Nord,SPD,15.804597701149426,55
BTW25,130,DA-Nord,SPD,15.384615384615385,108
BTW25,140,DA-Nord,SPD,12.240184757505773,53
BTW25,150,DA-Nord,SPD,13.989637305699482,81
BTW25,180,DA-Nord,SPD,14.658925979680696,101
BTW25,190,DA-Nord,SPD,16.25441696113074,92
BTW25,200,DA-Nord,SPD,15.086206896551724,70
BTW25,210,DA-Nord,SPD,13.676731793960922,77
BTW25,220,DA-Nord,SPD,15.689381933438987,99
BTW25,230,DA-Nord,SPD,15.702479338842975,114
BTW25,240,DA-Nord,SPD,21.142857142857142,148
BTW25,250,DA-Nord,SPD,14.285714285714285,83
BTW25,260,DA-Ost,SPD,14.728682170542637,76
BTW25,270,DA-Ost,SPD,16.168478260869566,119
BTW25,280,DA-Ost,SPD,12.845528455284553,79
BTW25,290,DA-Ost,SPD,14.035087719298245,64
BTW25,310,DA-Ost,SPD,19.46624803767661,124
BTW25,320,DA-Ost,SPD,14.809384164222875,101
BTW25,330,DA-Ost,SPD,16.991643454038996,122
BTW25,340,DA-Ost,SPD,14.791987673343607,96
BTW25,350,DA-Ost,SPD,18.053375196232338,115
BTW25,370,DA-Nord,SPD,21.300138312586444,154
BTW25,380,DA-Nord,SPD,15.644820295983086,74
BTW25,390,DA-Nord,SPD,12.678062678062679,89
BTW25,411,Kranichstein,SPD,13.493530499075785,73
BTW25,412,Kranichstein,SPD,15.64102564102564,61
BTW25,413,Kranichstein,SPD,15.363881401617252,57
BTW25,421,Kranichstein,SPD,19.720767888307154,113
BTW25,422,Kranichstein,SPD,16.89189189189189,75
BTW25,431,Arheilgen,SPD,15.960912052117262,98
BTW25,432,Kranichstein,SPD,20.350877192982455,116
BTW25,440,Arheilgen,SPD,19.680851063829788,74
BTW25,450,Arheilgen,SPD,19.26040061633282,125
BTW25,460,Arheilgen,SPD,21.851289833080425,144
BTW25,481,Arheilgen,SPD,17.50841750841751,104
BTW25,482,Arheilgen,SPD,16.012084592145015,106
BTW25,483,Arheilgen,SPD,20.634920634920633,117
BTW25,490,Arheilgen,SPD,20.84130019120459,109
BTW25,500,Arheilgen,SPD,18.94353369763206,104
BTW25,510,Arheilgen,SPD,21.06537530266344,87
BTW25,521,Arheilgen,SPD,16.176470588235293,77
BTW25,522,Arheilgen,SPD,18.947368421052634,90
BTW25,530,Arheilgen,SPD,22.782874617737004,149
BTW25,540,DA-Mitte,SPD,17.166212534059948,63
BTW25,550,DA-Mitte,SPD,18.31442463533225,113
BTW25,560,DA-Mitte,SPD,17.975567190226876,103
BTW25,570,DA-Mitte,SPD,20.22653721682848,125
BTW25,580,DA-Mitte,SPD,18.146718146718147,94
BTW25,600,Bessungen,SPD,14.432989690721648,126
BTW25,610,Bessungen,SPD,18.22721598002497,146
BTW25,620,Bessungen,SPD,20.09966777408638,121
BTW25,630,Bessungen,SPD,15.306122448979592,90
BTW25,640,Bessungen,SPD,16.25,104
BTW25,650,Bessungen,SPD,15.070093457943926,129
BTW25,660,Bessungen,SPD,16.447368421052634,100
BTW25,680,Bessungen,SPD,16.786226685796272,117
BTW25,690,Bessungen,SPD,19.074333800841515,136
BTW25,710,DA-Mitte,SPD,16.234887737478413,94
BTW25,720,DA-West,SPD,16.0,100
BTW25,730,DA-West,SPD,16.81159420289855,116
BTW25,750,DA-West,SPD,20.575221238938052,93
BTW25,760,DA-West,SPD,20.457604306864063,152
BTW25,780,DA-West,SPD,16.967509025270758,141
BTW25,790,DA-West,SPD,17.884914463452567,115
BTW25,800,DA-West,SPD,15.201192250372578,102
BTW25,810,DA-West,SPD,14.193548387096774,66
BTW25,820,DA-West,SPD,21.510673234811165,131
BTW25,831,DA-West,SPD,20.623501199040767,86
BTW25,832,DA-West,SPD,16.096579476861166,80
BTW25,840,DA-West,SPD,21.390374331550802,160
BTW25,850,DA-West,SPD,18.927973199329983,113
BTW25,860,Wixhausen,SPD,19.9203187250996,100
BTW25,870,Wixhausen,SPD,17.708333333333336,68
BTW25,880,Wixhausen,SPD,22.53711201079622,167
BTW25,890,Wixhausen,SPD,18.84498480243161,124
BTW25,900,Eberstadt,SPD,15.844155844155845,122
BTW25,910,Eberstadt,SPD,17.391304347826086,72
BTW25,920,Eberstadt,SPD,19.288389513108616,103
BTW25,930,Eberstadt,SPD,16.926503340757236,76
BTW25,940,Eberstadt,SPD,20.0,112
BTW25,950,Eberstadt,SPD,18.11965811965812,106
BTW25,960,Eberstadt,SPD,13.903061224489797,109
BTW25,970,Eberstadt,SPD,17.77777777777778,96
BTW25,980,Eberstadt,SPD,16.334661354581673,82
BTW25,990,Eberstadt,SPD,18.421052631578945,77
BTW25,1000,Eberstadt,SPD,21.178637200736645,115
BTW25,1010,Eberstadt,SPD,19.868637110016422,121
BTW25,1020,Eberstadt,SPD,16.91542288557214,68
BTW25,1030,Eberstadt,SPD,15.447154471544716,76
BTW25,1040,Eberstadt,SPD,10.420168067226891,62
BTW25,1050,Eberstadt,SPD,15.800865800865802,73
BTW21,10,DA-Mitte,FDP,17.472118959107807,47
BTW21,20,DA-Mitte,FDP,17.037037037037038,46
BTW21,30,DA-Mitte,FDP,13.333333333333334,32
BTW21,40,DA-Mitte,FDP,16.728624535315987,45
BTW21,50,DA-Mitte,FDP,11.428571428571429,36
BTW21,60,DA-Nord,FDP,12.299465240641712,46
BTW21,90,DA-Nord,FDP,9.663865546218489,46
BTW21,100,DA-Nord,FDP,9.430255402750491,48
BTW21,120,DA-Nord,FDP,11.158798283261802,26
BTW21,130,DA-Nord,FDP,7.858546168958743,40
BTW21,140,DA-Nord,FDP,6.9252077562326875,25
BTW21,150,DA-Nord,FDP,6.61764705882353,27
BTW21,180,DA-Nord,FDP,10.548523206751055,50
BTW21,190,DA-Nord,FDP,8.311688311688311,32
BTW21,200,DA-Nord,FDP,5.475504322766571,19
BTW21,210,DA-Nord,FDP,9.382151029748284,41
BTW21,220,DA-Nord,FDP,6.209850107066381,29
BTW21,230,DA-Nord,FDP,9.75609756097561,48
BTW21,240,DA-Nord,FDP,8.176100628930817,39
BTW21,250,DA-Nord,FDP,7.900677200902935,35
BTW21,260,DA-Ost,FDP,11.918604651162791,41
BTW21,270,DA-Ost,FDP,14.83739837398374,73
BTW21,280,DA-Ost,FDP,13.838120104438643,53
BTW21,290,DA-Ost,FDP,12.925170068027212,38
BTW21,310,DA-Ost,FDP,9.534368070953436,43
BTW21,320,DA-Ost,FDP,9.361702127659575,44
BTW21,330,DA-Ost,FDP,8.315565031982942,39
BTW21,340,DA-Ost,FDP,12.80193236714976,53
BTW21,350,DA-Ost,FDP,12.550607287449392,62
BTW21,370,DA-Nord,FDP,8.048289738430583,40
BTW21,380,DA-Nord,FDP,18.446601941747574,57
BTW21,390,DA-Nord,FDP,12.951167728237792,61
BTW21,411,Kranichstein,FDP,5.198776758409786,17
BTW21,412,Kranichstein,FDP,8.778625954198473,23
BTW21,413,Kranichstein,FDP,10.040160642570282,25
BTW21,421,Kranichstein,FDP,7.671957671957672,29
BTW21,422,Kranichstein,FDP,10.689655172413794,31
BTW21,431,Arheilgen,FDP,7.246376811594203,30
BTW21,432,Kranichstein,FDP,9.0,36
BTW21,440,Arheilgen,FDP,10.606060606060606,28
BTW21,450,Arheilgen,FDP,10.212765957446807,48
BTW21,460,Arheilgen,FDP,13.721413721413722,66
BTW21,481,Arheilgen,FDP,10.046728971962617,43
BTW21,482,Arheilgen,FDP,13.304721030042918,62
BTW21,483,Arheilgen,FDP,10.209424083769633,39
BTW21,490,Arheilgen,FDP,9.037900874635568,31
BTW21,500,Arheilgen,FDP,8.98876404494382,32
BTW21,510,Arheilgen,FDP,10.410094637223976,33
BTW21,521,Arheilgen,FDP,13.538461538461538,44
BTW21,522,Arheilgen,FDP,9.971509971509972,35
BTW21,530,Arheilgen,FDP,14.457831325301203,60
BTW21,540,DA-Mitte,FDP,7.167235494880546,21
BTW21,550,DA-Mitte,FDP,10.975609756097562,54
BTW21,560,DA-Mitte,FDP,13.111111111111112,59
BTW21,570,DA-Mitte,FDP,12.82051282051282,55
BTW21,580,DA-Mitte,FDP,9.743589743589745,38
BTW21,600,Bessungen,FDP,12.5,70
BTW21,610,Bessungen,FDP,17.045454545454543,90
BTW21,620,Bessungen,FDP,16.079295154185022,73
BTW21,630,Bessungen,FDP,8.086253369272237,30
BTW21,640,Bessungen,FDP,13.744075829383887,58
BTW21,650,Bessungen,FDP,10.79136690647482,30
BTW21,660,Bessungen,FDP,8.874458874458876,41
BTW21,680,Bessungen,FDP,10.612244897959183,52
BTW21,690,Bessungen,FDP,10.829493087557603,47
BTW21,710,DA-Mitte,FDP,14.953271028037381,64
BTW21,720,DA-West,FDP,9.069212410501192,38
BTW21,730,DA-West,FDP,8.571428571428571,42
BTW21,750,DA-West,FDP,8.176100628930817,26
BTW21,760,DA-West,FDP,9.411764705882353,40
BTW21,780,DA-West,FDP,12.33140655105973,64
BTW21,790,DA-West,FDP,13.729977116704806,60
BTW21,800,DA-West,FDP,13.78299120234604,47
BTW21,810,DA-West,FDP,12.011173184357542,43
BTW21,820,DA-West,FDP,14.496314496314497,59
BTW21,831,DA-West,FDP,7.07070707070707,21
BTW21,832,DA-West,FDP,12.285714285714286,43
BTW21,840,DA-West,FDP,10.578842315369261,53
BTW21,850,DA-West,FDP,10.396039603960396,42
BTW21,860,Wixhausen,FDP,14.153846153846153,46
BTW21,870,Wixhausen,FDP,16.730038022813687,44
BTW21,880,Wixhausen,FDP,11.985018726591761,64
BTW21,890,Wixhausen,FDP,13.368983957219251,50
BTW21,900,Eberstadt,FDP,15.063520871143377,83
BTW21,910,Eberstadt,FDP,9.183673469387756,27
BTW21,920,Eberstadt,FDP,10.051546391752577,39
BTW21,930,Eberstadt,FDP,8.282208588957054,27
BTW21,940,Eberstadt,FDP,7.9326923076923075,33
BTW21,950,Eberstadt,FDP,10.416666666666668,40
BTW21,960,Eberstadt,FDP,12.941176470588237,66
BTW21,970,Eberstadt,FDP,10.650887573964498,36
BTW21,980,Eberstadt,FDP,9.467455621301776,32
BTW21,990,Eberstadt,FDP,6.514657980456026,20
BTW21,1000,Eberstadt,FDP,9.923664122137405,39
BTW21,1010,Eberstadt,FDP,12.536443148688047,43
BTW21,1020,Eberstadt,FDP,11.036789297658862,33
BTW21,1030,Eberstadt,FDP,7.936507936507936,25
BTW21,1040,Eberstadt,FDP,25.201072386058982,94
BTW21,1050,Eberstadt,FDP,12.0,39
BTW21,91010,,FDP,11.881188118811881,108
BTW21,91011,,FDP,11.868686868686869,94
BTW21,91012,,FDP,11.643835616438356,102
BTW21,91013,,FDP,12.485414235705951,107
BTW21,91014,,FDP,9.529276693455797,83
BTW21,91015,,FDP,12.870159453302962,113
BTW21,91016,,FDP,12.13768115942029,67
BTW21,92020,,FDP,7.861635220125786,75
BTW21,92021,,FDP,6.71217292377702,59
BTW21,92022,,FDP,11.607142857142858,117
BTW21,92023,,FDP,9.357384441939121,83
BTW21,92024,,FDP,9.431939978563774,88
BTW21,92025,,FDP,7.213114754098362,66
BTW21,92026,,FDP,7.249466950959488,68
BTW21,92027,,FDP,12.003872216844142,124
BTW21,92028,,FDP,9.449760765550238,79
BTW21,93030,,FDP,12.577319587628866,122
BTW21,93031,,FDP,11.956521739130435,77
BTW21,93032,,FDP,16.098081023454156,151
BTW21,93033,,FDP,9.622641509433963,51
BTW21,93034,,FDP,10.568295114656031,106
BTW21,93035,,FDP,8.552631578947368,52
BTW21,93036,,FDP,12.77258566978193,82
BTW21,94040,,FDP,14.66275659824047,100
BTW21,94041,,FDP,16.689466484268127,122
BTW21,94042,,FDP,11.943539630836048,110
BTW21,94043,,FDP,8.905579399141631,83
BTW21,94044,,FDP,9.116809116809117,96
BTW21,94045,,FDP,8.270676691729323,55
BTW21,95050,,FDP,8.88888888888889,76
BTW21,95051,,FDP,11.405835543766578,86
BTW21,95052,,FDP,10.617283950617285,86
BTW21,95053,,FDP,13.694267515923567,129
BTW21,95054,,FDP,11.237373737373737,89
BTW21,95055,,FDP,12.698412698412698,88
BTW21,96060,,FDP,14.857881136950905,115
BTW21,96061,,FDP,7.468879668049793,36
BTW21,96062,,FDP,10.261194029850747,55
BTW21,96063,,FDP,12.96969696969697,107
BTW21,96064,,FDP,12.43455497382199,95
