wahl,gebiet-nr,gebiet-name,Insgesamt,CDU,Grüne,SPD,AfD,FDP,Linke,Anteil_SPD,Anteil_CDU,Anteil_Grüne,Anteil_FDP,Anteil_AfD,Anteil_Linke,CDU_Anteil,CDU_Prozent,Grüne_Anteil,Grüne_Prozent,SPD_Anteil,SPD_Prozent,AfD_Anteil,AfD_Prozent,FDP_Anteil,FDP_Prozent,Linke_Anteil,Linke_Prozent,Wahl_Abkürzung,Stadtteil
Wahl zum Deutschen Bundestag,831,00831 - Friedrich-Ebert-Schule,297,58,40,82,39,21,21,,,,,,,0.19528619528619529,19.52861952861953,0.13468013468013468,13.468013468013467,0.2760942760942761,27.609427609427613,0.13131313131313133,13.131313131313133,0.0707070707070707,7.07070707070707,0.0707070707070707,7.07070707070707,BTW21,DA-West
Wahl zum Deutschen Bundestag,832,00832 - Friedrich-Ebert-Schule,350,50,61,93,23,43,33,,,,,,,0.14285714285714285,14.285714285714285,0.1742857142857143,17.42857142857143,0.26571428571428574,26.571428571428573,0.06571428571428571,6.571428571428571,0.12285714285714286,12.285714285714286,0.09428571428571429,9.428571428571429,BTW21,DA-West
Wahl zum Deutschen Bundestag,840,00840 - Friedrich-Ebert-Schule,501,86,101,156,36,53,20,,,,,,,0.17165668662674652,17.16566866267465,0.20159680638722555,20.159680638722556,0.31137724550898205,31.137724550898206,0.0718562874251497,7.18562874251497,0.10578842315369262,10.578842315369261,0.03992015968063872,3.992015968063872,BTW21,DA-West
Wahl zum Deutschen Bundestag,850,00850 - Friedrich-Ebert-Schule,404,91,53,118,39,42,27,,,,,,,0.22524752475247525,22.524752475247524,0.1311881188118812,13.118811881188119,0.29207920792079206,29.207920792079207,0.09653465346534654,9.653465346534654,0.10396039603960396,10.396039603960396,0.06683168316831684,6.683168316831684,BTW21,DA-West
Wahl zum Deutschen Bundestag,860,00860 - Ehem. Auß. Zinn-Sch.,325,60,45,85,33,46,23,,,,,,,0.18461538461538463,18.461538461538463,0.13846153846153847,13.846153846153847,0.26153846153846155,26.153846153846157,0.10153846153846154,10.153846153846153,0.14153846153846153,14.153846153846153,0.07076923076923076,7.076923076923077,BTW21,Wixhausen
Wahl zum Deutschen Bundestag,870,00870 - Ehem. Auß. Zinn-Sch.,263,38,37,87,33,44,3,,,,,,,0.1444866920152091,14.44866920152091,0.14068441064638784,14.068441064638785,0.33079847908745247,33.07984790874524,0.12547528517110265,12.547528517110266,0.16730038022813687,16.730038022813687,0.011406844106463879,1.1406844106463878,BTW21,Wixhausen
Wahl zum Deutschen Bundestag,880,"00880 - Zinn-Schule, Brechtstr.",534,105,66,157,60,64,23,,,,,,,0.19662921348314608,19.662921348314608,0.12359550561797752,12.359550561797752,0.2940074906367041,29.40074906367041,0.11235955056179775,11.235955056179774,0.1198501872659176,11.985018726591761,0.04307116104868914,4.307116104868914,BTW21,Wixhausen
Wahl zum Deutschen Bundestag,890,"00890 - Zinn-Schule, Brechtstr.",374,69,54,90,57,50,24,,,,,,,0.18449197860962566,18.449197860962567,0.1443850267379679,14.43850267379679,0.24064171122994651,24.06417112299465,0.15240641711229946,15.240641711229946,0.13368983957219252,13.368983957219251,0.06417112299465241,6.417112299465241,BTW21,Wixhausen
Wahl zum Deutschen Bundestag,900,00900 - Frankensteinschule,551,99,159,120,20,83,20,,,,,,,0.17967332123411978,17.96733212341198,0.2885662431941924,28.85662431941924,0.2177858439201452,21.77858439201452,0.036297640653357534,3.6297640653357535,0.15063520871143377,15.063520871143377,0.036297640653357534,3.6297640653357535,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,910,00910 - Andersenschule,294,55,70,78,16,27,23,,,,,,,0.1870748299319728,18.70748299319728,0.23809523809523808,23.809523809523807,0.2653061224489796,26.53061224489796,0.05442176870748299,5.442176870748299,0.09183673469387756,9.183673469387756,0.0782312925170068,7.8231292517006805,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,920,00920 - Andersenschule,388,62,51,119,53,39,18,,,,,,,0.15979381443298968,15.979381443298967,0.13144329896907217,13.144329896907218,0.30670103092783507,30.670103092783506,0.13659793814432988,13.65979381443299,0.10051546391752578,10.051546391752577,0.04639175257731959,4.639175257731959,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,930,00930 - Andersenschule,326,59,66,81,29,27,25,,,,,,,0.18098159509202455,18.098159509202453,0.20245398773006135,20.245398773006134,0.24846625766871167,24.846625766871167,0.08895705521472393,8.895705521472392,0.08282208588957055,8.282208588957054,0.07668711656441718,7.668711656441718,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,940,00940 - Gutenbergschule,416,85,91,116,29,33,25,,,,,,,0.20432692307692307,20.432692307692307,0.21875,21.875,0.27884615384615385,27.884615384615387,0.06971153846153846,6.971153846153847,0.07932692307692307,7.9326923076923075,0.06009615384615385,6.009615384615385,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,950,00950 - Gutenbergschule,384,51,101,108,24,40,29,,,,,,,0.1328125,13.28125,0.2630208333333333,26.302083333333332,0.28125,28.125,0.0625,6.25,0.10416666666666667,10.416666666666668,0.07552083333333333,7.552083333333333,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,960,00960 - Haus der Vereine,510,105,120,98,35,66,37,,,,,,,0.20588235294117646,20.588235294117645,0.23529411764705882,23.52941176470588,0.19215686274509805,19.215686274509807,0.06862745098039216,6.862745098039216,0.12941176470588237,12.941176470588237,0.07254901960784314,7.254901960784315,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,970,00970 - Haus der Vereine,338,63,82,90,24,36,20,,,,,,,0.1863905325443787,18.639053254437872,0.24260355029585798,24.2603550295858,0.26627218934911245,26.627218934911244,0.07100591715976332,7.100591715976331,0.10650887573964497,10.650887573964498,0.05917159763313609,5.9171597633136095,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,980,00980 - Ludwig-Schwamb-Schule,338,44,98,77,23,32,31,,,,,,,0.1301775147928994,13.017751479289942,0.28994082840236685,28.994082840236686,0.22781065088757396,22.781065088757398,0.06804733727810651,6.804733727810651,0.09467455621301775,9.467455621301776,0.09171597633136094,9.171597633136095,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,990,00990 - Ludwig-Schwamb-Schule,307,40,45,107,28,20,32,,,,,,,0.13029315960912052,13.029315960912053,0.1465798045602606,14.65798045602606,0.3485342019543974,34.85342019543974,0.09120521172638436,9.120521172638437,0.06514657980456026,6.514657980456026,0.10423452768729642,10.423452768729643,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,1000,01000 - Ludwig-Schwamb-Schule,393,59,83,108,38,39,25,,,,,,,0.15012722646310434,15.012722646310433,0.21119592875318066,21.119592875318066,0.2748091603053435,27.480916030534353,0.09669211195928754,9.669211195928753,0.09923664122137404,9.923664122137405,0.06361323155216285,6.361323155216285,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,1010,01010 - Ludwig-Schwamb-Schule,343,75,80,86,24,43,16,,,,,,,0.21865889212827988,21.865889212827987,0.23323615160349853,23.323615160349853,0.25072886297376096,25.072886297376094,0.06997084548104957,6.997084548104956,0.12536443148688048,12.536443148688047,0.04664723032069971,4.664723032069971,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,1020,01020 - Haus der Vielfalt,299,51,45,63,49,33,28,,,,,,,0.1705685618729097,17.05685618729097,0.1505016722408027,15.050167224080269,0.21070234113712374,21.070234113712374,0.16387959866220736,16.387959866220736,0.11036789297658862,11.036789297658862,0.09364548494983277,9.364548494983277,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,1030,01030 - Haus der Vielfalt,315,62,42,80,53,25,17,,,,,,,0.19682539682539682,19.682539682539684,0.13333333333333333,13.333333333333334,0.25396825396825395,25.396825396825395,0.16825396825396827,16.825396825396826,0.07936507936507936,7.936507936507936,0.05396825396825397,5.396825396825397,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,1040,01040 - Frankensteinschule,373,73,78,59,22,94,19,,,,,,,0.19571045576407506,19.571045576407506,0.20911528150134048,20.91152815013405,0.1581769436997319,15.81769436997319,0.058981233243967826,5.898123324396782,0.2520107238605898,25.201072386058982,0.05093833780160858,5.093833780160858,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,1050,01050 - Frankensteinschule,325,73,75,66,27,39,21,,,,,,,0.2246153846153846,22.46153846153846,0.23076923076923078,23.076923076923077,0.20307692307692307,20.307692307692307,0.08307692307692308,8.307692307692308,0.12,12.0,0.06461538461538462,6.461538461538462,BTW21,Eberstadt
Wahl zum Deutschen Bundestag,91010,91010,909,102,347,153,23,108,70,,,,,,,0.11221122112211221,11.221122112211221,0.38173817381738173,38.173817381738175,0.16831683168316833,16.831683168316832,0.025302530253025302,2.5302530253025304,0.1188118811881188,11.881188118811881,0.07700770077007701,7.700770077007702,BTW21,
Wahl zum Deutschen Bundestag,91011,91011,792,82,303,142,19,94,75,,,,,,,0.10353535353535354,10.353535353535353,0.38257575757575757,38.25757575757576,0.17929292929292928,17.929292929292927,0.023989898989898988,2.398989898989899,0.11868686868686869,11.868686868686869,0.0946969696969697,9.469696969696969,BTW21,
Wahl zum Deutschen Bundestag,91012,91012,876,97,333,162,18,102,92,,,,,,,0.11073059360730593,11.073059360730593,0.3801369863013699,38.013698630136986,0.18493150684931506,18.493150684931507,0.02054794520547945,2.054794520547945,0.11643835616438356,11.643835616438356,0.1050228310502283,10.50228310502283,BTW21,
Wahl zum Deutschen Bundestag,91013,91013,857,74,321,180,17,107,76,,,,,,,0.08634772462077013,8.634772462077013,0.37456242707117854,37.45624270711785,0.2100350058343057,21.003500583430572,0.019836639439906652,1.9836639439906651,0.12485414235705951,12.485414235705951,0.08868144690781797,8.868144690781797,BTW21,
Wahl zum Deutschen Bundestag,91014,91014,871,104,343,181,25,83,54,,,,,,,0.11940298507462686,11.940298507462686,0.39380022962112515,39.38002296211251,0.20780711825487944,20.780711825487945,0.02870264064293915,2.8702640642939152,0.09529276693455797,9.529276693455797,0.06199770378874857,6.199770378874857,BTW21,
Wahl zum Deutschen Bundestag,91015,91015,878,100,326,169,28,113,68,,,,,,,0.11389521640091116,11.389521640091116,0.3712984054669704,37.12984054669704,0.19248291571753987,19.248291571753988,0.03189066059225513,3.189066059225513,0.12870159453302962,12.870159453302962,0.0774487471526196,7.744874715261959,BTW21,
Wahl zum Deutschen Bundestag,91016,91016,552,89,187,133,7,67,34,,,,,,,0.161231884057971,16.1231884057971,0.338768115942029,33.8768115942029,0.24094202898550723,24.094202898550723,0.012681159420289856,1.2681159420289856,0.1213768115942029,12.13768115942029,0.06159420289855073,6.159420289855073,BTW21,
Wahl zum Deutschen Bundestag,92020,92020,954,72,361,186,25,75,109,,,,,,,0.07547169811320754,7.547169811320755,0.37840670859538783,37.84067085953878,0.1949685534591195,19.49685534591195,0.02620545073375262,2.6205450733752618,0.07861635220125786,7.861635220125786,0.11425576519916142,11.425576519916142,BTW21,
Wahl zum Deutschen Bundestag,92021,92021,879,83,391,157,18,59,95,,,,,,,0.09442548350398179,9.442548350398178,0.4448236632536974,44.48236632536974,0.17861205915813425,17.861205915813425,0.020477815699658702,2.04778156996587,0.0671217292377702,6.71217292377702,0.1080773606370876,10.80773606370876,BTW21,
Wahl zum Deutschen Bundestag,92022,92022,1008,107,382,187,28,117,103,,,,,,,0.10615079365079365,10.615079365079366,0.37896825396825395,37.89682539682539,0.18551587301587302,18.551587301587304,0.027777777777777776,2.7777777777777777,0.11607142857142858,11.607142857142858,0.10218253968253968,10.218253968253968,BTW21,
Wahl zum Deutschen Bundestag,92023,92023,887,80,371,153,28,83,83,,,,,,,0.09019165727170236,9.019165727170236,0.4182638105975197,41.826381059751974,0.17249154453213078,17.249154453213077,0.03156708004509583,3.1567080045095826,0.0935738444193912,9.357384441939121,0.0935738444193912,9.357384441939121,BTW21,
Wahl zum Deutschen Bundestag,92024,92024,933,45,383,179,25,88,114,,,,,,,0.04823151125401929,4.823151125401929,0.4105037513397642,41.05037513397642,0.19185423365487675,19.185423365487676,0.02679528403001072,2.679528403001072,0.09431939978563773,9.431939978563774,0.12218649517684887,12.218649517684888,BTW21,
Wahl zum Deutschen Bundestag,92025,92025,915,66,417,141,16,66,114,,,,,,,0.07213114754098361,7.213114754098362,0.4557377049180328,45.57377049180328,0.1540983606557377,15.40983606557377,0.017486338797814208,1.7486338797814207,0.07213114754098361,7.213114754098362,0.12459016393442623,12.459016393442624,BTW21,
Wahl zum Deutschen Bundestag,92026,92026,938,87,281,233,50,68,107,,,,,,,0.09275053304904052,9.275053304904052,0.2995735607675906,29.957356076759062,0.2484008528784648,24.84008528784648,0.053304904051172705,5.330490405117271,0.07249466950959488,7.249466950959488,0.1140724946695096,11.40724946695096,BTW21,
Wahl zum Deutschen Bundestag,92027,92027,1033,65,455,186,25,124,83,,,,,,,0.06292352371732816,6.292352371732816,0.4404646660212972,44.04646660212972,0.18005808325266215,18.005808325266216,0.02420135527589545,2.420135527589545,0.12003872216844143,12.003872216844142,0.0803484995159729,8.03484995159729,BTW21,
Wahl zum Deutschen Bundestag,92028,92028,836,85,348,148,41,79,70,,,,,,,0.10167464114832536,10.167464114832537,0.41626794258373206,41.62679425837321,0.17703349282296652,17.703349282296653,0.04904306220095694,4.904306220095694,0.09449760765550239,9.449760765550238,0.08373205741626795,8.373205741626794,BTW21,
Wahl zum Deutschen Bundestag,93030,93030,970,145,364,181,19,122,70,,,,,,,0.14948453608247422,14.948453608247423,0.3752577319587629,37.52577319587629,0.1865979381443299,18.65979381443299,0.01958762886597938,1.958762886597938,0.12577319587628866,12.577319587628866,0.07216494845360824,7.216494845360824,BTW21,
Wahl zum Deutschen Bundestag,93031,93031,644,198,164,130,18,77,19,,,,,,,0.30745341614906835,30.745341614906835,0.2546583850931677,25.465838509316768,0.20186335403726707,20.18633540372671,0.027950310559006212,2.7950310559006213,0.11956521739130435,11.956521739130435,0.029503105590062112,2.950310559006211,BTW21,
Wahl zum Deutschen Bundestag,93032,93032,938,213,327,132,15,151,43,,,,,,,0.22707889125799574,22.707889125799575,0.3486140724946695,34.86140724946695,0.14072494669509594,14.072494669509595,0.015991471215351813,1.5991471215351813,0.16098081023454158,16.098081023454156,0.04584221748400853,4.584221748400854,BTW21,
Wahl zum Deutschen Bundestag,93033,93033,530,79,179,115,20,51,36,,,,,,,0.1490566037735849,14.90566037735849,0.33773584905660375,33.77358490566038,0.2169811320754717,21.69811320754717,0.03773584905660377,3.7735849056603774,0.09622641509433963,9.622641509433963,0.06792452830188679,6.7924528301886795,BTW21,
Wahl zum Deutschen Bundestag,93034,93034,1003,151,328,211,26,106,82,,,,,,,0.15054835493519442,15.054835493519441,0.3270189431704885,32.701894317048854,0.21036889332003988,21.036889332003987,0.0259222333000997,2.59222333000997,0.10568295114656032,10.568295114656031,0.08175473579262213,8.175473579262214,BTW21,
Wahl zum Deutschen Bundestag,93035,93035,608,72,225,124,18,52,55,,,,,,,0.11842105263157894,11.842105263157894,0.37006578947368424,37.006578947368425,0.20394736842105263,20.394736842105264,0.029605263157894735,2.9605263157894735,0.08552631578947369,8.552631578947368,0.09046052631578948,9.046052631578947,BTW21,
Wahl zum Deutschen Bundestag,93036,93036,642,111,191,149,22,82,32,,,,,,,0.17289719626168223,17.289719626168225,0.29750778816199375,29.750778816199375,0.23208722741433022,23.20872274143302,0.03426791277258567,3.4267912772585665,0.1277258566978193,12.77258566978193,0.04984423676012461,4.984423676012461,BTW21,
Wahl zum Deutschen Bundestag,94040,94040,682,134,227,131,8,100,37,,,,,,,0.19648093841642228,19.64809384164223,0.33284457478005863,33.28445747800586,0.19208211143695014,19.208211143695014,0.011730205278592375,1.1730205278592376,0.1466275659824047,14.66275659824047,0.054252199413489736,5.425219941348973,BTW21,
Wahl zum Deutschen Bundestag,94041,94041,731,184,219,132,6,122,32,,,,,,,0.25170998632010944,25.170998632010942,0.29958960328317374,29.958960328317374,0.18057455540355677,18.057455540355676,0.008207934336525308,0.8207934336525308,0.16689466484268126,16.689466484268127,0.04377564979480164,4.377564979480164,BTW21,
Wahl zum Deutschen Bundestag,94042,94042,921,132,317,207,26,110,59,,,,,,,0.14332247557003258,14.332247557003258,0.34419109663409336,34.41910966340934,0.2247557003257329,22.475570032573287,0.02823018458197611,2.823018458197611,0.11943539630836048,11.943539630836048,0.06406080347448426,6.406080347448426,BTW21,
Wahl zum Deutschen Bundestag,94043,94043,932,124,357,208,23,83,71,,,,,,,0.13304721030042918,13.304721030042918,0.3830472103004292,38.30472103004292,0.22317596566523606,22.317596566523605,0.02467811158798283,2.467811158798283,0.0890557939914163,8.905579399141631,0.07618025751072961,7.618025751072961,BTW21,
Wahl zum Deutschen Bundestag,94044,94044,1053,82,409,228,27,96,101,,,,,,,0.0778727445394112,7.78727445394112,0.38841405508072174,38.84140550807217,0.21652421652421652,21.65242165242165,0.02564102564102564,2.564102564102564,0.09116809116809117,9.116809116809117,0.09591642924976258,9.591642924976258,BTW21,
Wahl zum Deutschen Bundestag,94045,94045,665,94,273,130,12,55,54,,,,,,,0.14135338345864662,14.135338345864662,0.4105263157894737,41.05263157894737,0.19548872180451127,19.548872180451127,0.01804511278195489,1.8045112781954888,0.08270676691729323,8.270676691729323,0.081203007518797,8.1203007518797,BTW21,
Wahl zum Deutschen Bundestag,95050,95050,855,139,260,220,36,76,50,,,,,,,0.16257309941520467,16.257309941520468,0.30409356725146197,30.409356725146196,0.2573099415204678,25.730994152046783,0.042105263157894736,4.2105263157894735,0.08888888888888889,8.88888888888889,0.05847953216374269,5.847953216374268,BTW21,
Wahl zum Deutschen Bundestag,95051,95051,754,93,277,144,20,86,52,,,,,,,0.123342175066313,12.3342175066313,0.3673740053050398,36.737400530503976,0.1909814323607427,19.098143236074268,0.026525198938992044,2.6525198938992043,0.11405835543766578,11.405835543766578,0.06896551724137931,6.896551724137931,BTW21,
Wahl zum Deutschen Bundestag,95052,95052,810,134,222,201,37,86,57,,,,,,,0.1654320987654321,16.543209876543212,0.2740740740740741,27.40740740740741,0.24814814814814815,24.814814814814813,0.04567901234567901,4.567901234567901,0.10617283950617284,10.617283950617285,0.07037037037037037,7.037037037037037,BTW21,
Wahl zum Deutschen Bundestag,95053,95053,942,121,235,254,33,129,64,,,,,,,0.12845010615711253,12.845010615711253,0.2494692144373673,24.94692144373673,0.26963906581740976,26.963906581740975,0.03503184713375796,3.5031847133757963,0.13694267515923567,13.694267515923567,0.06794055201698514,6.794055201698514,BTW21,
Wahl zum Deutschen Bundestag,95054,95054,792,123,181,275,22,89,44,,,,,,,0.1553030303030303,15.530303030303031,0.22853535353535354,22.853535353535353,0.3472222222222222,34.72222222222222,0.027777777777777776,2.7777777777777777,0.11237373737373738,11.237373737373737,0.05555555555555555,5.555555555555555,BTW21,
Wahl zum Deutschen Bundestag,95055,95055,693,115,144,219,29,88,26,,,,,,,0.16594516594516595,16.594516594516595,0.2077922077922078,20.77922077922078,0.31601731601731603,31.601731601731604,0.04184704184704185,4.184704184704184,0.12698412698412698,12.698412698412698,0.03751803751803752,3.751803751803752,BTW21,
Wahl zum Deutschen Bundestag,96060,96060,774,143,170,192,33,115,48,,,,,,,0.1847545219638243,18.47545219638243,0.21963824289405684,21.963824289405682,0.24806201550387597,24.8062015503876,0.04263565891472868,4.263565891472868,0.14857881136950904,14.857881136950905,0.06201550387596899,6.2015503875969,BTW21,
Wahl zum Deutschen Bundestag,96061,96061,482,84,94,174,27,36,29,,,,,,,0.17427385892116182,17.42738589211618,0.1950207468879668,19.502074688796682,0.36099585062240663,36.09958506224066,0.056016597510373446,5.601659751037345,0.07468879668049792,7.468879668049793,0.06016597510373444,6.016597510373444,BTW21,
Wahl zum Deutschen Bundestag,96062,96062,536,83,132,183,15,55,22,,,,,,,0.15485074626865672,15.485074626865671,0.2462686567164179,24.62686567164179,0.3414179104477612,34.14179104477612,0.027985074626865673,2.798507462686567,0.10261194029850747,10.261194029850747,0.041044776119402986,4.104477611940299,BTW21,
Wahl zum Deutschen Bundestag,96063,96063,825,189,207,207,26,107,22,,,,,,,0.2290909090909091,22.90909090909091,0.2509090909090909,25.09090909090909,0.2509090909090909,25.09090909090909,0.03151515151515152,3.151515151515152,0.1296969696969697,12.96969696969697,0.02666666666666667,2.666666666666667,BTW21,
